Date,AGG,IEF,LQD,SHY,TIP,TLT,GLD,DBC,USO,XLE,IJH,IWM,SPY,VTV,XLF,XLK,IYR,VNQ
2018-01-08,92.939667,92.83551,98.498161,75.565437,93.705864,107.475655,126.959999,15.621664,102.959999,57.862053,35.635448,145.92099,250.568954,93.415161,25.786318,62.440281,64.362457,61.955753
2018-01-15,92.461067,92.143082,97.634079,75.538368,93.557121,106.215492,126.419998,15.538816,101.760002,57.084789,35.875076,146.326935,252.813858,94.077248,26.059795,63.365524,64.780602,62.034573
2018-01-22,92.623451,92.125313,98.269913,75.466217,93.697632,106.672943,128.070007,15.879419,105.919998,57.929329,36.161884,147.249512,258.376617,96.139954,26.615572,64.664612,65.87616,62.806961
2018-01-29,91.623444,90.749229,96.688477,75.348923,92.871147,103.211853,126.389999,15.640077,104.32,54.155064,34.760498,141.926041,248.341934,92.48143,25.901001,62.131847,63.944302,60.749893
2018-02-05,91.45211,90.897049,95.811493,75.525856,92.169235,102.008301,124.769997,14.848406,94.879997,49.827736,33.037819,135.412369,235.764847,87.753387,24.418928,59.374813,61.284828,58.440639
2018-02-12,91.486389,90.710335,96.162987,75.372299,92.417213,102.674271,127.959999,15.253448,99.040001,50.911438,34.502731,141.473999,246.232254,91.301529,25.565767,62.786076,62.773464,59.339119
2018-02-19,91.340729,90.817024,95.803345,75.399422,92.499916,102.172607,126.139999,15.520407,102.160004,51.419659,34.566265,142.064438,247.674759,91.35247,25.689272,63.823483,62.581112,59.063286
2018-02-26,91.195137,90.763695,95.018677,75.363266,92.723076,102.362892,125.389999,15.308681,98.959999,50.037003,34.097935,140.560547,242.598846,89.510483,25.08939,63.25338,61.025562,57.841652
2018-03-05,91.319023,90.77153,95.15612,75.404861,92.590828,102.187973,125.540001,15.345502,99.760002,51.15807,35.412174,146.622131,251.425354,92.320145,26.200939,65.898262,63.13306,59.567673
2018-03-12,91.602318,91.172333,95.705292,75.422951,92.739639,103.834656,124.599998,15.317885,100.400002,50.306061,35.161674,145.588806,247.215027,91.012932,25.468729,65.057144,63.961025,60.340076
2018-03-19,91.525108,91.466232,94.852859,75.504303,93.062019,104.146652,127.610001,15.612459,106.239998,50.257767,33.301025,138.438522,233.586151,85.283249,23.746372,60.263695,60.967049,57.778599
2018-03-26,92.074486,91.902664,96.221703,75.558563,93.450493,105.646019,125.790001,15.630872,104.720001,50.73951,34.173065,140.404266,238.202713,88.08522,24.410418,61.332466,63.639832,59.480999
2018-04-02,91.7826,91.662193,95.959389,75.49527,93.301697,104.95266,126.389999,15.400735,100.080002,50.694332,33.706669,139.04483,235.097794,87.120544,24.056261,60.048077,63.370018,59.900219
2018-04-09,91.896431,91.514572,96.145271,75.471649,93.742241,105.003273,127.449997,15.925447,108.400002,53.750305,34.260521,142.364731,240.013062,88.751083,24.313025,62.176247,62.779732,59.414772
2018-04-16,91.208015,90.613518,94.920395,75.372124,93.137222,102.884132,126.629997,16.081938,110.0,55.172901,34.588459,143.844284,241.334686,89.408463,24.684893,62.073116,62.341244,58.929333
2018-04-23,91.190826,90.631332,94.797134,75.408279,93.253258,103.257561,125.5,16.091145,109.839996,55.564312,34.428135,143.049011,241.289398,89.425514,24.52552,61.773094,63.977135,60.791519
2018-04-30,91.087593,90.675972,94.262779,75.308708,92.905182,103.344414,124.540001,16.28446,112.720001,55.58688,34.537441,144.010727,240.800598,88.008377,24.144802,63.395035,64.710762,61.507744
2018-05-07,91.294289,90.641014,95.019142,75.374817,93.293686,103.781158,125.0,16.450159,114.0,57.754665,35.308098,147.811447,246.983109,90.023117,25.021339,65.513824,65.469681,62.295582
2018-05-14,90.811348,90.051102,94.211197,75.383842,92.702652,102.022911,122.410004,16.707909,115.440002,58.793392,35.413761,149.688705,245.607193,89.741417,24.746876,64.566917,63.656677,60.353817
2018-05-21,91.518501,91.078934,95.118057,75.556053,93.202148,104.120628,123.209999,16.588238,109.440002,56.136368,35.4739,149.568497,246.349396,89.775536,24.658331,65.391907,65.031204,61.857899
2018-05-28,91.483994,91.105797,94.730629,75.474487,93.218796,104.712502,122.489998,16.48698,106.0,57.491222,35.690693,151.510422,247.662018,89.835312,24.330734,66.648216,66.161156,63.059555
2018-06-04,91.413193,91.088638,94.686935,75.597679,93.439636,104.284012,123.010002,16.431746,106.160004,57.882629,36.495956,153.98877,251.816895,91.423203,24.861969,67.201347,66.970665,63.823528
2018-06-11,91.525604,91.196129,94.810959,75.561356,93.581612,105.025566,121.339996,15.897829,104.400002,55.827763,36.33746,155.181671,250.857376,90.893898,24.32188,67.238838,66.692406,63.41769
2018-06-18,91.577461,91.446861,94.273407,75.624924,93.848778,105.156487,120.339996,16.045118,112.160004,56.947491,36.302849,155.190933,249.810623,89.562134,24.071545,66.61142,68.050018,64.29306
2018-06-25,91.905922,91.805054,94.744827,75.67939,94.241219,106.194702,118.650002,16.275253,120.480003,57.546124,35.486641,151.445755,246.664536,89.172401,23.644714,65.360107,67.948845,65.419212
2018-07-02,91.992378,91.894638,95.249222,75.588585,94.358101,107.093307,118.860001,16.081938,119.68,57.34153,36.32489,155.588562,250.428955,90.340408,23.715855,66.856026,69.895714,66.680191
2018-07-09,92.268951,92.0653,95.968254,75.688492,94.594055,107.309586,117.610001,15.676901,115.760002,57.788631,36.456631,155.381653,254.220535,91.422523,23.99152,68.248505,69.240105,66.069801
2018-07-16,92.061012,91.715347,95.594986,75.688492,93.973831,105.595734,116.559998,15.594049,113.199997,56.750465,36.484089,156.365463,254.302383,91.594284,24.507267,68.257889,68.346062,65.122032
2018-07-23,91.896423,91.311615,95.852135,75.633949,93.646965,104.458946,115.830002,15.879419,114.559998,58.069019,36.085194,153.376999,255.884491,93.019951,25.014132,67.599297,67.920334,64.688309
2018-07-30,91.801125,91.266731,95.810654,75.570274,93.3536,104.249092,114.919998,15.79657,114.160004,57.015667,36.549957,154.425751,257.86673,93.724197,25.005238,68.417831,69.997902,66.728416
2018-08-06,92.244652,92.030823,95.970596,75.814255,94.16671,105.744148,114.690002,15.686105,112.639999,57.05357,36.476765,155.483749,257.466583,93.423599,24.871857,68.709496,68.754768,65.660164
2018-08-13,92.444397,92.147682,96.478065,75.841583,94.200371,106.024574,112.129997,15.474379,109.519997,55.022705,36.764046,156.244843,259.194214,94.376915,25.0497,68.822395,70.80677,67.515511
2018-08-20,92.678841,92.498314,96.702698,75.887093,94.696945,107.172615,114.160004,15.842597,115.440002,56.485252,37.205021,159.251831,261.421936,94.754791,25.111948,69.885559,70.253334,67.001472
2018-08-27,92.400986,92.246574,96.037163,75.896202,94.343468,106.042107,113.510002,15.999089,117.68,56.409466,37.391651,160.57901,263.967804,95.089737,25.191977,71.127449,70.823792,67.507484
2018-09-03,91.879967,91.617249,95.379936,75.704971,93.611221,104.40329,113.230003,15.787364,114.239998,55.166695,37.100727,158.277344,261.503754,94.806328,25.191977,69.226974,69.810555,66.551674
2018-09-10,91.958878,91.450249,96.043816,75.76944,93.546188,104.129036,113.019997,15.833393,116.0,56.273056,37.486805,159.056931,264.486145,95.854088,25.103058,70.506508,70.014923,66.776588
2018-09-17,91.776123,90.981819,95.718391,75.732956,93.402618,102.855423,113.489998,16.100349,119.68,56.909595,37.342266,158.1474,265.4953,97.271172,25.556568,70.196014,69.742455,66.487434
2018-09-24,91.828346,91.134979,95.901985,75.787689,93.427933,103.004745,112.760002,16.542212,124.160004,57.789223,36.831745,156.430466,265.537262,95.055374,24.633856,71.113739,68.133179,64.800766
2018-10-01,90.792747,89.828773,94.241455,75.605255,92.287727,99.289322,113.800003,16.845989,125.519997,58.872677,36.042393,150.899277,262.888428,95.942253,25.008993,69.499451,66.90271,63.689026
2018-10-08,91.376495,90.524796,94.849022,75.78492,92.507347,100.769653,115.230003,16.468567,120.959999,55.698627,34.261951,142.93367,252.046661,91.809952,23.606705,66.865631,64.959496,61.750679
2018-10-15,91.045006,90.362297,94.330093,75.78492,92.203018,100.100571,116.010002,16.339691,117.760002,54.577023,34.307892,142.710373,252.320679,92.484261,23.821066,66.09153,66.833916,63.623894
2018-10-22,91.507317,91.292007,94.522606,75.949371,92.558067,101.227409,116.769997,16.072733,114.639999,50.723892,32.887577,137.238663,242.346527,88.879295,22.561686,64.278969,66.094467,62.874603
2018-10-29,90.748421,90.235931,93.534935,75.720963,91.535194,98.595291,116.650002,15.465173,106.480003,51.547928,34.146198,143.305893,248.338348,91.351753,23.562044,64.892609,66.833916,63.55872
2018-11-05,91.29213,90.610893,94.204575,75.863434,91.907913,100.025841,114.480003,15.096954,101.599998,52.265141,34.519188,143.380356,253.69989,93.69455,24.223,65.93103,69.086655,65.643692
2018-11-12,91.747986,91.488327,93.826698,76.073929,92.491684,101.217171,115.620003,14.839203,96.559998,51.257992,34.212345,141.388931,250.018967,92.977028,23.928249,64.392265,69.344597,65.798439
2018-11-19,91.739204,91.642143,93.751106,76.101387,92.127869,101.605469,115.769997,14.084354,86.639999,48.762997,33.490242,137.620178,240.446747,90.176025,23.222641,60.493416,68.467575,65.138741
2018-11-26,91.940834,92.067253,93.599968,76.192894,92.449394,101.77314,115.540001,14.075149,85.839996,50.441582,34.504482,142.021744,251.772614,93.893387,24.08902,64.13739,70.316185,66.767616
2018-12-03,92.46682,93.008064,93.961044,76.211205,92.914719,104.491089,118.089996,14.452573,88.879997,48.885086,32.692814,134.018967,240.739059,89.640053,22.427711,60.98431,70.290398,66.881615
2018-12-10,92.758911,92.966469,94.967224,76.37809,92.394341,104.795441,117.059998,14.222436,86.559998,47.374352,31.85128,130.845734,237.907593,88.256836,21.650642,60.955994,69.069466,64.86998
2018-12-17,92.961037,93.564713,94.630219,76.451447,92.496002,106.776756,118.720001,13.568849,76.559998,42.811638,29.528816,119.455711,219.850067,82.749992,20.355539,55.886551,64.220062,61.309956
2018-12-24,93.524635,94.2948,95.078453,76.744324,92.872719,107.322594,121.059998,13.30189,76.239998,43.93602,30.271481,124.047684,227.610855,83.8479,21.201458,58.215008,64.61692,61.293495
2018-12-31,93.938446,94.830734,95.619308,76.771873,93.432838,108.262383,121.440002,13.847667,81.440002,46.107796,30.991837,128.0905,231.873688,86.188454,21.803614,58.309807,64.504494,61.25227
2019-01-07,93.815208,94.621819,96.126328,76.762665,93.585617,107.216194,121.800003,14.285943,87.199997,47.755875,32.436237,134.149994,237.927979,87.965187,22.019316,60.243996,67.401917,64.07917
2019-01-14,93.639099,93.949646,96.481262,76.698402,93.135796,106.001549,121.019997,14.509744,90.480003,49.165215,33.429249,137.557922,244.799927,90.543167,23.367439,61.96011,68.898193,65.46376
2019-01-21,93.929665,94.313004,97.224922,76.753494,93.084869,106.861588,122.860001,14.50042,90.0,48.464394,33.467941,137.56723,244.175262,90.229614,23.367439,62.510006,69.745811,66.31266
2019-01-28,94.18502,94.558243,98.019287,76.735153,93.933594,107.242783,124.5,14.602994,93.040001,49.973858,33.856674,139.285202,248.107269,91.475075,23.412371,63.21162,71.761032,68.307167
2019-02-04,94.747108,95.221176,98.622009,76.99408,94.001465,108.720284,124.209999,14.444468,88.639999,48.472095,34.118282,139.910797,248.484055,91.170235,23.07085,64.463165,72.755676,69.329147
2019-02-11,94.711784,95.066505,98.511833,76.966499,94.069344,108.391502,124.800003,14.83612,93.68,50.921124,35.275276,145.858231,254.823151,93.591476,23.753897,66.008614,73.560028,70.128578
2019-02-18,94.800041,95.21212,98.64743,77.040092,94.408844,108.027199,125.5,15.00397,95.599998,50.643871,35.625324,147.660217,256.449219,94.262115,23.780855,66.975677,73.508141,70.153305
2019-02-25,94.120399,94.274567,97.876122,76.83773,93.916603,105.441353,121.879997,14.714894,93.279999,51.175262,35.488983,147.744293,257.625214,94.331749,23.987564,67.639374,72.625931,69.007713
2019-03-04,95.063606,95.522163,98.978279,77.154373,94.47673,108.255402,122.839996,14.705569,93.839996,49.211422,34.309887,141.582062,252.149643,92.311188,23.340473,66.188751,72.738365,69.114845
2019-03-11,95.30249,95.841354,99.360886,77.218887,95.053841,108.415665,122.970001,14.845446,97.599998,50.45134,34.954708,144.495117,258.442841,94.697578,23.933645,69.203796,74.39035,70.680763
2019-03-18,96.116615,96.981331,100.797829,77.430786,95.868614,111.185051,123.970001,14.864095,97.839996,50.815971,34.090652,139.69603,257.680328,93.373741,22.890526,69.741287,74.277908,71.059898
2019-03-25,96.514778,97.282288,101.23143,77.513718,95.96196,112.591995,122.010002,14.826795,100.0,51.320499,35.022976,143.316895,260.660767,93.73954,23.22476,70.388084,75.817276,71.628563
2019-04-01,95.913071,96.425003,100.797829,77.29258,95.58004,110.445961,121.980003,15.07857,105.199997,52.47699,36.001175,147.333023,266.280334,96.112671,24.028728,72.214371,76.609947,72.912651
2019-04-08,96.037613,96.202095,101.502617,77.406662,95.529152,109.475609,121.830002,15.20912,106.400002,52.438175,36.311832,147.613922,267.747559,96.445915,24.516525,73.060936,76.801552,73.086967
2019-04-15,95.966652,96.247803,101.127419,77.452782,95.613976,109.680878,120.370003,15.11587,106.559998,52.151005,36.080688,145.704132,267.618469,96.340683,24.697193,74.021629,74.597801,70.962036
2019-04-22,96.427895,96.786995,102.031418,77.628227,96.284447,110.492966,121.370003,14.948021,104.720001,51.398102,36.456066,148.166245,270.746552,96.901924,25.022392,74.72551,75.651772,72.049408
2019-04-29,96.099663,96.393997,101.425865,77.434326,95.809212,110.359146,120.650002,14.79882,102.959999,49.869045,36.613243,150.281937,271.318695,97.340393,25.356623,74.991844,76.357353,72.771545
2019-05-06,96.623711,97.173401,101.666374,77.716957,96.161362,111.565552,121.43,14.630969,102.720001,49.713821,35.740452,146.621552,265.84671,95.647896,24.82366,72.461678,75.677895,72.099205
2019-05-13,96.943825,97.731987,101.999939,77.837204,96.382118,112.674515,120.650002,14.826795,104.639999,49.480965,34.954556,143.08287,263.761383,94.920044,24.281658,71.700714,76.636078,72.929268
2019-05-20,97.2817,98.318016,102.410507,77.911224,96.70472,114.275345,121.300003,14.575019,97.839996,47.827713,34.47562,141.163727,260.937683,94.420181,24.263592,69.722252,76.766731,73.095291
2019-05-27,98.161957,99.728218,103.35144,78.216454,97.859329,117.897331,123.330002,14.108768,88.800003,45.615627,33.495575,136.548477,254.007706,91.385971,23.495764,68.381073,75.669205,72.124107
2019-06-03,98.277534,100.02121,103.9758,78.225739,97.740463,117.816872,126.589996,14.146069,89.839996,47.556061,35.021111,141.229263,265.431458,95.735573,24.498461,72.471199,77.65522,73.892151
2019-06-10,98.545212,100.299789,104.476212,78.400879,97.559669,117.807678,126.559998,14.239319,87.519997,47.354259,35.202339,142.043732,266.917206,96.217903,24.606863,72.385582,78.221413,74.456596
2019-06-17,99.035385,100.501663,106.080627,78.539917,98.447495,117.780815,131.979996,14.640295,95.760002,49.333488,35.54813,144.122025,271.291077,97.866554,24.588797,74.487701,78.151718,74.89653
2019-06-24,99.240356,100.942009,106.706978,78.577003,98.592621,119.017494,133.199997,14.668268,96.32,49.901287,36.087902,146.086227,271.683258,97.270233,25.059095,74.493164,76.637039,72.547432
2019-07-01,99.008621,100.547539,106.243629,78.289719,97.875549,118.676979,132.139999,14.584345,95.599998,49.415668,36.446442,147.194778,276.745972,99.363045,25.567537,76.31636,78.77877,75.105591
2019-07-08,98.96524,100.22699,105.893837,78.480392,98.551422,116.9254,133.529999,14.975994,100.160004,50.473068,36.373993,146.659271,278.776611,99.760185,25.712807,77.452286,78.805115,74.971497
2019-07-15,99.304695,100.750862,106.496132,78.554733,98.894745,118.245331,134.470001,14.509744,93.360001,49.1572,35.928154,144.507919,275.549866,98.657021,25.367796,77.02272,77.172501,73.270271
2019-07-22,99.340416,100.585419,106.986565,78.526871,98.688759,118.047745,133.639999,14.453794,93.199997,48.914391,36.81242,147.683289,280.037781,99.874908,26.048748,78.836365,77.936142,73.99099
2019-07-29,100.001419,102.157104,107.65773,78.628998,99.100716,122.573166,135.889999,14.118093,91.839996,47.308712,35.532455,143.343018,271.330902,97.077309,25.059095,75.457253,78.734901,74.854179
2019-08-05,100.853378,103.240082,108.667458,78.898933,100.253937,126.00209,141.259995,13.940916,90.239998,46.290474,35.29652,141.501663,270.403595,96.309532,24.668682,74.922714,80.270981,76.136398
2019-08-12,101.775597,104.602745,110.315514,79.150108,100.838882,131.472244,142.779999,13.829017,91.199997,44.661301,34.807945,139.632111,267.835144,94.932808,24.123917,74.722267,80.314865,76.412964
2019-08-19,101.874115,104.759277,110.790085,79.140785,100.97654,131.31929,144.169998,13.810368,89.519997,43.831047,34.13731,136.625885,264.12619,93.379562,23.697189,73.662712,79.946205,76.010681
2019-08-26,102.187469,104.971031,111.135231,79.140785,101.208794,132.506897,143.75,13.829017,91.68,45.021595,34.956562,139.829407,271.173187,95.771179,24.441698,75.915451,81.157516,77.284523
2019-09-02,101.775597,104.409378,110.522575,78.96402,100.91629,131.166321,141.919998,14.099443,94.160004,46.235645,35.538021,140.825211,276.365814,97.615662,24.913824,77.795898,82.228371,78.315315
2019-09-09,100.287598,101.909149,107.872574,78.736389,99.099266,123.061424,140.149994,14.090117,91.519997,47.841324,36.537483,147.786652,279.184631,99.866096,25.867161,77.471382,80.349968,76.798447
2019-09-16,101.337608,103.292542,110.026901,78.885475,100.261154,127.883347,142.949997,14.435143,97.599998,47.997971,36.158508,146.020462,276.579102,98.780579,25.494902,76.612289,82.131805,78.315315
2019-09-23,101.535049,103.642998,109.931686,78.997299,100.002983,128.640366,141.059998,14.164718,93.279999,47.132763,35.636494,142.008957,275.173523,98.790215,25.615751,76.305176,81.798271,78.013603
2019-09-30,102.145279,104.961792,110.9786,79.23954,100.743164,131.578598,141.899994,13.987541,88.32,45.354324,35.456215,140.603745,274.195404,97.769371,25.059088,77.128632,82.735603,78.925896
2019-10-07,101.395561,103.357445,109.805817,79.113907,99.706245,126.797935,140.029999,14.257968,91.360001,45.757435,35.695042,141.621933,275.993195,98.115578,25.232475,78.105316,82.443909,78.587997
2019-10-14,101.458534,103.403618,110.291649,79.169884,99.98214,126.021507,140.460007,14.220667,89.760002,45.077671,36.071957,143.875122,277.567596,99.127533,25.652254,77.473358,83.690353,79.855133
2019-10-21,101.296616,103.06189,110.343666,79.104568,100.111465,125.064499,141.860001,14.556369,94.639999,47.045811,36.504856,146.128326,280.949005,100.467949,26.135921,79.397957,83.177635,79.517235
2019-10-28,101.575455,103.569893,110.595245,79.104568,100.189049,126.906357,142.559998,14.556369,93.519997,46.856113,36.978798,149.050888,285.178192,101.985886,26.573952,81.073616,83.266045,79.643967
2019-11-04,100.791634,101.976395,109.346542,79.085564,99.645836,122.017693,137.389999,14.556369,95.919998,47.970615,37.266151,149.974808,287.786377,103.592583,27.230999,82.462051,80.58744,76.949158
2019-11-11,101.33252,102.84597,110.338127,79.197708,99.878647,124.595299,138.210007,14.528394,96.639999,47.488445,37.327724,149.823959,290.441223,103.841125,27.148861,83.534492,81.940002,78.258545
2019-11-18,101.747192,103.317764,110.877434,79.216431,100.45639,126.53083,137.740005,14.556369,96.879997,47.290844,37.06464,149.164001,289.668121,103.82338,27.303999,82.912086,81.055977,77.337761
2019-11-25,101.73819,103.206749,111.312347,79.244484,100.352928,127.001144,137.860001,14.276618,92.959999,46.547855,37.523651,152.510834,292.788666,104.435883,27.513891,84.415405,82.390846,78.621796
2019-12-02,101.431702,102.651749,111.051376,79.104271,100.45639,125.128937,137.619995,14.61232,98.559998,47.203907,37.794205,153.500748,293.310364,104.826462,27.70553,84.032394,82.196388,78.452858
2019-12-09,101.915245,102.975159,111.980423,79.276321,100.813774,125.969193,139.050003,14.79882,99.919998,47.670246,37.844593,153.981552,295.59259,105.572121,28.024929,85.688911,80.0924,76.324051
2019-12-16,101.472542,102.159981,111.343735,79.145241,100.623909,123.803833,139.520004,15.02262,101.040001,48.500187,38.426754,156.470459,298.769196,107.187698,27.997555,87.086884,81.330025,77.35466
2019-12-23,101.925896,102.684952,112.161697,79.348564,100.769913,124.609932,142.330002,14.994645,103.279999,49.228806,38.577454,156.940369,302.231964,106.610718,28.222631,88.293243,82.552818,78.586021
2019-12-30,102.269783,103.408546,112.520233,79.470505,101.659706,126.24334,145.860001,15.310642,105.440002,48.207203,38.440636,156.249664,301.810699,106.864693,28.204287,88.706299,82.767082,78.782402
2020-01-06,102.242622,103.204453,112.546432,79.432961,101.288246,125.626335,146.910004,15.035885,99.279999,49.163868,38.386265,156.022583,304.899811,106.972008,28.149254,90.637222,82.954559,78.790947
2020-01-13,102.305954,103.250832,112.800072,79.498604,101.158699,125.245094,146.580002,14.941141,98.639999,48.596687,39.201607,159.977783,310.74118,108.555122,28.461107,93.29821,84.981117,80.874268
2020-01-20,102.975632,104.308357,113.744537,79.592361,101.849747,128.929352,147.979996,14.315829,91.440002,46.541679,38.629932,156.495682,307.764343,107.150902,27.874086,93.596001,85.668526,81.497574
2020-01-27,103.753937,105.792656,114.636459,79.826851,102.851852,132.395782,149.330002,13.813686,86.720001,43.927719,37.572815,151.897018,301.174194,104.512375,27.479687,91.578674,84.427589,80.199738
2020-02-03,103.364777,105.069069,114.286667,79.601784,102.359428,131.061874,147.789993,13.766315,84.639999,44.371601,38.386265,156.013092,310.975311,107.374496,28.360214,95.767075,85.856003,81.600021
2020-02-10,103.647804,105.247383,114.835472,79.747002,102.511971,131.388702,149.0,13.880007,87.599998,44.864799,39.276566,158.870697,316.030212,108.152634,28.589518,97.947754,89.525208,85.006775
2020-02-17,104.200981,106.12986,115.510597,79.869125,103.082726,134.560928,154.699997,14.003174,89.279999,44.503128,39.047901,158.113693,312.173492,107.356621,28.222631,95.526924,89.46273,85.015335
2020-02-24,105.398079,108.925926,115.887573,80.526642,103.800514,141.168976,148.380005,12.894668,75.599998,37.211979,34.009712,138.460678,277.331482,94.360764,24.388685,84.892532,78.026566,74.564514
2020-03-02,106.885384,111.842781,117.720009,80.968102,105.971138,151.585556,157.550003,12.657808,69.839996,34.93504,33.739799,136.634445,278.454773,94.960007,23.43478,85.411308,81.660065,77.416283
2020-03-09,101.653114,109.139839,108.168571,81.161583,98.689613,140.130341,143.279999,11.473507,55.68,26.460203,28.883419,113.045158,252.112732,85.014122,21.14175,80.877029,72.446861,67.861992
2020-03-16,99.990105,110.804619,93.831047,81.359123,100.194336,145.127808,140.110001,10.365002,39.52,21.256941,23.667158,95.946922,214.18158,71.597916,17.344486,68.609535,54.386478,51.353924
2020-03-23,105.02459,112.515907,107.623558,81.509644,103.990761,152.655975,152.25,10.819774,35.759998,23.287285,26.579865,106.506767,238.623566,78.806885,19.270639,75.497398,62.67123,60.277199
2020-03-30,104.488419,113.408714,106.454384,81.481453,104.924728,153.384201,152.649994,10.819774,47.200001,25.068966,25.111471,99.376534,233.698959,77.70713,18.166805,74.472069,57.903786,55.527294
2020-04-06,106.781769,112.630791,116.178291,81.581192,105.254791,150.770676,158.690002,10.952415,39.84,28.497778,29.800779,117.519241,261.956757,87.868324,21.626268,82.274673,71.099785,67.901108
2020-04-13,106.781769,113.366371,115.05909,81.609459,104.449341,152.976837,158.570007,10.838722,33.68,28.531395,29.350136,115.942451,269.903992,88.608337,20.710529,86.195251,68.584961,65.491737
2020-04-20,106.881927,113.729507,114.477455,81.590614,105.826408,155.738937,162.639999,10.137616,20.559999,29.09446,29.133303,116.274895,266.448212,86.965919,20.109285,85.586891,65.59243,62.600506
2020-04-27,106.435699,113.329155,113.102646,81.56234,104.804428,153.104492,159.779999,10.194463,18.860001,30.128149,29.915792,118.868088,266.278748,86.532753,20.405281,85.847626,66.223389,63.280304
2020-05-04,106.276459,113.280708,111.899345,81.686646,105.401131,149.679245,160.419998,10.658709,21.469999,32.5905,31.559978,125.726212,275.365265,88.066856,20.618031,91.525742,67.683617,64.528
2020-05-11,106.796623,113.672188,113.569084,81.70549,105.531342,152.171097,163.929993,10.611337,22.389999,30.245802,29.734785,118.811096,269.564972,85.097908,19.471043,90.260719,62.158234,59.201576
2020-05-18,107.170784,113.606964,115.468529,81.667755,105.661613,151.112335,163.210007,10.942941,25.57,32.338383,31.921999,128.12941,278.190094,87.687859,20.275784,93.177017,66.475792,63.306107
2020-05-25,107.362427,113.662895,116.634697,81.686646,105.748405,149.323166,162.910004,11.160852,25.879999,32.573689,33.207924,131.938446,286.551666,91.505074,21.654018,94.606224,69.783798,66.627594
2020-06-01,106.677994,111.640167,116.846756,81.535851,104.888878,142.49556,158.009995,11.672469,28.870001,37.683292,36.002277,142.653107,300.694672,97.686623,24.27174,97.928093,76.246582,72.874741
2020-06-08,107.49408,113.263512,117.203262,81.648895,105.77446,148.336136,162.619995,11.378764,26.43,33.464516,33.177761,131.340027,286.448059,90.846313,22.042513,95.99675,72.80336,69.381157
2020-06-15,107.695183,113.403496,118.664574,81.658356,106.382195,148.418396,164.029999,11.681944,28.23,33.254406,33.535999,133.923676,290.619446,91.631416,22.181259,98.729614,71.883972,68.916489
2020-06-22,107.887184,113.804688,118.23056,81.696037,106.842354,151.032318,166.539993,11.416661,27.360001,30.682802,32.428143,130.259216,283.774261,87.471252,20.886282,98.053612,69.403534,65.517548
2020-06-29,108.051727,113.571404,119.603348,81.658356,107.1549,149.515121,166.979996,11.805112,28.75,31.782738,33.586346,135.720428,295.293579,90.963615,21.382559,101.935722,72.887756,69.616287
2020-07-06,108.530739,113.832817,120.607498,81.696999,107.363312,152.197662,169.190002,11.9946,29.030001,30.250628,33.459553,134.681564,300.362854,91.127327,21.838696,104.656738,71.236359,67.886971
2020-07-13,108.88797,113.963554,121.894638,81.734734,107.971016,152.609482,170.119995,11.9946,29.1,31.229479,34.68779,139.713882,304.268829,94.328926,22.29483,103.44632,71.735413,68.364906
2020-07-20,109.254349,114.253052,122.604744,81.734734,108.387779,155.317917,178.699997,12.221985,29.440001,31.927433,34.941383,139.227844,303.474396,94.210686,22.592718,101.867943,71.236359,67.95649
2020-07-27,109.510788,114.682663,122.808907,81.781952,109.273354,156.470932,185.429993,12.259883,29.07,30.667702,35.18742,140.447754,308.808472,93.965096,22.369308,106.932289,74.457481,70.728622
2020-08-03,109.391739,114.430489,123.172791,81.715904,109.542519,155.44606,190.809998,12.477795,29.85,31.646544,36.623825,148.844528,316.421844,96.466362,23.123323,110.137459,75.147064,71.597626
2020-08-10,108.45285,113.495621,120.456017,81.706413,108.778488,149.481384,182.539993,12.544115,30.33,32.506229,36.835793,149.721359,318.568665,97.548721,23.439825,110.273003,74.112686,70.520073
2020-08-17,108.89328,114.140518,121.381187,81.715866,109.438324,152.247864,182.029999,12.600963,30.18,30.667702,36.122311,147.357681,321.06543,96.157104,22.62995,114.20443,73.776962,70.285416
2020-08-24,108.370293,113.448906,120.091309,81.734711,109.750885,147.59433,184.389999,12.837822,30.719999,31.01668,36.832008,149.749954,331.563354,98.722046,23.607389,119.259071,75.355766,71.771416
2020-08-31,108.361115,113.532997,120.046799,81.668617,109.629311,149.078339,181.639999,12.449372,28.51,29.68034,35.904682,145.632599,323.987885,97.794296,23.542229,114.378723,74.784119,71.171799
2020-09-07,108.788071,114.120384,120.683014,81.743217,109.829018,150.842499,182.449997,12.221985,27.040001,27.765209,35.113609,142.153824,315.939453,96.411797,23.002306,109.382164,73.114601,69.737953
2020-09-14,108.650215,113.830429,121.003937,81.743217,109.802979,150.007965,183.199997,12.72413,29.059999,28.60787,35.34449,146.099625,312.714386,96.85746,22.974384,108.220177,73.305122,69.659744
2020-09-21,108.567505,114.185867,119.657776,81.752655,109.750885,151.429398,174.940002,12.269358,28.35,25.688351,34.243053,139.542343,312.143158,93.583099,21.866619,110.331116,71.32711,67.52198
2020-09-28,108.356178,113.82106,120.183685,81.71489,109.464363,149.255936,178.539993,12.070395,26.35,25.358271,36.038086,146.235504,316.99527,95.881081,22.745054,111.545975,75.475021,71.749672
